url,temple_name,temple_url,temple_info
https://www.bharattemples.com/orissa,"Konark Sun Temple, Puri, Odisha",https://www.bharattemples.com/konark-sun-temple-puri-odisha/,"
Konark Sun Temple, Puri, Odisha Date built: – Deity: – Architectural style: Kalinga architecture Major festivals – Locale: – District:: Puri Address:  Konark, Odisha 752111 Phone 06758236821 Konark Sun Temple, Puri, Odisha Konark Temple is one of the famous Sun temples of Odisha. Konark Sun Temple is a 13th century Sun Temple (also known as the […]
"
https://www.bharattemples.com/orissa,"Khirachora Gopinatha Temple, Balasore, Odisha",https://www.bharattemples.com/khirachora-gopinatha-temple-balasore-odisha/,"
Khirachora Gopinatha Temple, Balasore, Odisha Date built: 1300 AD Deity: – Architectural style: – Major festivals Krishna Janmashtami Locale: Remuna District:: Balasore Address: Khirochora Gopinath Mandir Road, Gouradanda, Remuna, Odisha 756019 Phone 06782224245 Khirachora Gopinatha Temple (Odia: କ୍ଷୀରଚୋରା ଗୋପୀନାଥ ମନ୍ଦିର} is in Remuna. It is a little town 9 km west of Balasore railway station, about halfway between Howrah and Bhubaneswar in Odisha. The name […]
"
https://www.bharattemples.com/orissa,"Kedareswar Temple, Bhubaneswar, Odisha",https://www.bharattemples.com/kedareswar-temple-bhubaneswar-odisha/,"
Kedareswar Temple, Bhubaneswar, Odisha Date built: – Deity: – Architectural style: – Major festivals – Locale: – District:: Bhubaneswar Address: – Phone – Kedareswar Temple, one of the eight Astasambhu Temples, is near the Mukteswar Temple, in Bhubaneswar, Orissa. The presiding deity is Lord Shiva, referred to locally by the name ‘Kedareshwar’. It is in the precinct of Kedara-Gouri […]
"
https://www.bharattemples.com/orissa,"Khiching, Mayurbhanj, Odisha",https://www.bharattemples.com/khiching-mayurbhanj-odisha/,"
Khiching, Mayurbhanj, Odisha Date built: – Deity: – Architectural style: – Major festivals – Locale: – District:: Mayurbhanj Address: – Phone – Khiching is an ancient village Under Sukruli Block.Sukruli Is The One Of famous Place In Mayurbhanj District of Odisha, India. It is the location of the Kichakeshwari Temple made from black stone. Khiching is located about 50 km east of Keonjhargarh city 27 km […]
"
https://www.bharattemples.com/orissa,"Maa Mangala Temple, Kakatpur, Odisha",https://www.bharattemples.com/maa-mangala-temple-kakatpur-odisha/,"
Maa Mangala Temple, Kakatpur, Odisha Date built: 15th century Deity: – Architectural style: – Major festivals Jhamu Yatra,Basanti Durga puja, Saradiya Durga Puja ,sri durga sayanautsav,debasnana purnima Locale: Kakatpur District:: Puri Address: Kakatpur-Konark Road, Kakatpur, Odisha 752108 Phone – Maa Mangala Temple is a Hindu temple in Kakatpur, in the state of Odisha on the eastern coast of India. This is a […]
"
https://www.bharattemples.com/orissa,"Kalabhairavi Temple, Bhubaneswar, Odisha",https://www.bharattemples.com/kalabhairavi-temple-bhubaneswar-odisha/,"
Kalabhairavi Temple, Bhubaneswar, Odisha Date built: 12th century A.D Deity: – Architectural style: – Major festivals – Locale: – District:: Bhubaneswar Address: – Phone – Kalabhairavi Temple is located (Location Lat- 20°21’ 40″, Long- 85° 50’ 77″, Elev- 76 ft) within the Jaleswar Siva Temple Precinct, Kalarahanga. The enshrined deity is a four armed Chamunda sitting over a dead body. […]
"
https://www.bharattemples.com/orissa,"Kapilesvara Siva Temple, Bhubaneswar, Odisha",https://www.bharattemples.com/kapilesvara-siva-temple-bhubaneswar-odisha/,"
Kapilesvara Siva Temple, Bhubaneswar, Odisha Date built: 14th century A.D. Deity: – Architectural style: Kalingan Style Major festivals – Locale: – District:: Bhubaneswar Address: – Phone – The Kapilesvara Siva temple is a Hindu temple dedicated to Lord Siva located in the south western outskirt of the village Kapilesvara, Old Town, Bhubaneswar, Orissa, India. It is located at the end of Kapilesvara road […]
"
https://www.bharattemples.com/orissa,"Jaleswar Siva Temple Precinct,  Bhubaneswar, Odisha",https://www.bharattemples.com/jaleswar-siva-temple-precinct-bhubaneswar-odisha/,"
Jaleswar Siva Temple Precinct, Bhubaneswar, Odisha Date built: 12th century A.D. Deity: – Architectural style: Kalinga architecture Major festivals – Locale: – District::  Bhubaneswar Address: – Phone – Jalesvara Siva Temple Precinct is a Hindu Temple dedicated to Lord Siva situated on the southern outskirt of the village Kalarahanga at a distance of 2.00 km from Patia and 6.00 km south of […]
"
https://www.bharattemples.com/orissa,"Jagannath Temple, Nayagarh, Odisha",https://www.bharattemples.com/jagannath-temple-nayagarh-odisha/,"
Jagannath Temple, Nayagarh, Odisha Date built: – Deity: – Architectural style: – Major festivals – Locale: – District:: Nayagarh Address:  NH 224, Nayagarh, Odisha 752070 Phone – Jagannath temple at Nayagarh, was erected by Vinayak Singh Mandhata in between 1788 and 1808 AD. It is unfinished, the architect of this temple was the father of the poet Yadumani. […]
"
https://www.bharattemples.com/orissa,"Jagannath Temple, Baripada, Mayurbhanj, Odisha",https://www.bharattemples.com/jagannath-temple-baripada-mayurbhanj-odisha/,"
Jagannath Temple, Baripada, Mayurbhanj, Odisha Date built: 12th century CE Deity: – Architectural style:  Hindu temple architecture Major festivals – Locale: – District:: Mayurbhanj Address: Deulasahi, Huduco Colony, Bhanjpur, Baripada, Odisha 757001 Phone – Sri Jagannath Temple (Odia: ଶ୍ରୀ ଜଗନ୍ନାଥ ମନ୍ଦିର) is a famous Hindu temple located in Baripada, Mayurbhanj district, in the state of Odisha, India.The name Jagannath (Lord of the Universe) is a combination of […]
"
https://www.bharattemples.com/orissa,"Jagannath Temple, Koraput, Odisha",https://www.bharattemples.com/jagannath-temple-koraput-odisha/,"
Jagannath Temple, Koraput, Odisha Date built: 12th century CE Deity: – Architectural style: Hindu temple architecture Major festivals – Locale: – District:: Koraput Address: Poda Ln, Pujariput, Koraput, Odisha 764020 Phone – Sri Jagannath temple (popularly known as “Sabarasrikhetra”) is a temple located in Koraput, Odisha. It is not only built as an altar for worship, but also as […]
"
https://www.bharattemples.com/orissa,"Jagannath Temple, Puri, Odisha",https://www.bharattemples.com/jagannath-temple-puri-odisha/,"
Jagannath Temple, Puri, Odisha Date built: 1161 CE Deity: – Architectural style: Kalinga Architecture Major festivals Ratha Yatra, Chandan Yatra,Snana Yatra,Nabakalebara Locale: Puri District:: Puri Address: Puri, Odisha Phone – The Shree Jagannath Temple of Puri is an important Hindu temple dedicated to Lord Jagannath, a form of lord Vishnu, located on the eastern coast of India, at Puri in the state of Odisha. The temple […]
"
https://www.bharattemples.com/orissa,"Harihara Deula, Boudh, Odisha",https://www.bharattemples.com/harihara-deula-boudh-odisha/,"
Harihara Deula, Boudh, Odisha Date built: – Deity: – Architectural style: – Major festivals – Locale: – District:: Boudh Address: – Phone – Harihara Deula or the Twin Temples are dedicated to Shiva and Vishnu. They are situated near the bank of Mahanadi, in Gandharadi village in Boudh district, Odisha. Architecture The 10th century stood as the witness to the construction of the religious […]
"
https://www.bharattemples.com/orissa,"Harishankar Temple, Balangir, Odisha",https://www.bharattemples.com/harishankar-temple-balangir-odisha/,"
Harishankar Temple, Balangir, Odisha Date built: – Deity: – Architectural style: Kalinga architecture Major festivals – Locale: Harishankar District:: Balangir Address: Sub Division, Harishankar, Patnagarh, Odisha 767028 Phone – Sri Sri Harisankar Devasthana(Odia: ଶ୍ରୀ ହରିଶଙ୍କର ମନ୍ଦିର), is a temple on the slopes of Gandhamardhan hills, Odisha in India. It is popular for its scenes of nature and connection to two […]
"
https://www.bharattemples.com/orissa,"Gupteswar Cave, Koraput, Odisha",https://www.bharattemples.com/gupteswar-cave-koraput-odisha/,"
Gupteswar Cave, Koraput, Odisha Date built: – Deity: – Architectural style: – Major festivals – Locale: – District:: Koraput Address:  Kokalaba, Odisha 754032 Phone 09668703167 Gupteswar Cave is a city shrine dedicated to Lord Shiva.It is a pilgrim site situated about 55 km away Jeypore, Koraput District in the state of Odisha, India. It is a limestonecave, and its main attraction is the gigantic Shiva Linga which is said […]
"
https://www.bharattemples.com/orissa,"Dharakote, Ganjam, Odisha",https://www.bharattemples.com/dharakote-ganjam-odisha/,"
Dharakote, Ganjam, Odisha Date built: – Deity: – Architectural style: – Major festivals – Locale: – District:: Ganjam Address: – Phone – Dharakote is a block in Ganjam district in the Indian state of Odisha. The Jagannath Temple and Dharakote Maharaja Palace are located here.Dharakote is famous for Lord Sri Jagannath temple. The Dharakote Temple looks similar to Puri Temple. Ekadasi Cart […]
"
https://www.bharattemples.com/orissa,"Durga Temple, Motia, Cuttack, Odisha",https://www.bharattemples.com/durga-temple-motia-cuttack-odisha/,"
Durga Temple, Motia, Cuttack, Odisha Date built: – Deity: – Architectural style: – Major festivals – Locale: – District:: Cuttack Address: – Phone – The temple of Durga is located near Krushnaprasad village in an area called Nua Satanga and Motia in Cuttack district, Orissa, India. The temple is dedicated to Mahishamardiniand Chamunda. The central icon which is worshipped is a […]
"
https://www.bharattemples.com/orissa,"Dhabaleswar, Cuttack, Odisha",https://www.bharattemples.com/dhabaleswar-cuttack-odisha/,"
Dhabaleswar, Cuttack, Odisha Date built: 14th century AD Deity: – Architectural style: Kalinga architecture Major festivals – Locale: – District:: Cuttack Address: Dhauli, Odisha 752104 Phone – Dhabaleswar Temple is dedicated to the worship of Lord Shiva. It is situated at a distance of 27 km from the city of Cuttack, in the exotic island of Lord Dhabaleshwar. It […]
"
https://www.bharattemples.com/orissa,"Dishisvara Siva Temple, Bhubaneswar, Odisha",https://www.bharattemples.com/dishisvara-siva-temple-bhubaneswar-odisha/,"
Dishisvara Siva Temple, Bhubaneswar, Odisha Date built: – Deity: Siva-lingam Architectural style: – Major festivals – Locale: – District:: Bhubaneswar Address: – Phone – Dishisvar Siva Temple is located in Bhubaneswar. The presiding deity is a Siva-lingam within a circular yoni pitha installed inside the sanctum. Architecture Legend / Local stories This 15th-century, privately owned temple is situated within […]
"
https://www.bharattemples.com/orissa,"Chateshwar Temple, Cuttack, Odisha",https://www.bharattemples.com/chateshwar-temple-cuttack-odisha/,"
Chateshwar Temple, Cuttack, Odisha Date built: – Deity: – Architectural style: – Major festivals – Locale: – District:: Cuttack Address: – Phone – It is a living temple and the presiding deity is a patalaphuta Shivalinga within a circular yonipitha.It is located in the Kishinapur village (Sauri Village Panchyat) near Bahugram in Cuttack district.Chateshwar Temple, an ancient pilgrimage […]
"
https://www.bharattemples.com/orissa,"Charchika Temple, Cuttack, Odisha",https://www.bharattemples.com/charchika-temple-cuttack-odisha/,"
Charchika Temple,Cuttack, Odisha Date built: – Deity: – Architectural style: – Major festivals – Locale: Banki District:: Cuttack Address: – Phone – Charchika Temple is one of the oldest Shakta places in Orissa. It is located in a small town of Banki of Cuttack district in Odisha. The presiding deity is an eight-armed goddess Chamunda, locally known as Maa Charchika Devi. She is seated on […]
"
https://www.bharattemples.com/orissa,"Maa Chandi Temple, Cuttack, Odisha",https://www.bharattemples.com/maa-chandi-temple-cuttack-odisha/,"
Maa Chandi Temple, Cuttack, Odisha Date built: – Deity: – Architectural style: – Major festivals – Locale: – District:: Cuttack Address: Stadium Rd, Chandi Chhaka, Tulasipur Colony, Cuttack, Odisha 753008 Phone – The Katak Chandi Temple (in Oriya କଟକ ଚଣ୍ଡୀ ମନ୍ଦିର ) is an ancient temple dedicated to the Goddess Chandi, the presiding deity of Cuttack, Orissa. The temple is located nearby […]
"
https://www.bharattemples.com/orissa,"Chakresvara Tank, Bhubaneswar, Odisha",https://www.bharattemples.com/chakresvara-tank-bhubaneswar-odisha/,"
Chakresvara Tank, Bhubaneswar, Odisha Date built: Early part of 20th century A.D. Deity: – Architectural style: Kalingan Style (Kalinga Architecture) Major festivals – Locale: – District:: Bhubaneswar Address: – Phone – Chakresvara Tank is behind the Chakresvara temple which is in the Hatiasuni lane, Rajarani colony, Bhubaneswar. One can approach the site at the end of the […]
"
https://www.bharattemples.com/orissa,"Chakreshvari Siva Temple, Bhubaneswar, Odisha",https://www.bharattemples.com/chakreshvari-siva-temple-bhubaneswar-odisha/,"
Chakreshvari Siva Temple, Bhubaneswar, Odisha Date built: 10-11th century A.D Deity: – Architectural style: Kalinga architecture Major festivals – Locale: Bhubaneswar District:: Bhubaneswar Address: – Phone – Chakresvara Shiva temple is a living Hindu temple built in 10-11 AD dedicated to Lord Shiva at Hatiasuni lane, Rajarani Colony, Bhubaneswar, Orissa. The deity, lingam, is in a circular yonipitha inside the sanctum. The temple […]
"
https://www.bharattemples.com/orissa,"Bhattarika Temple, Cuttack, Odisha",https://www.bharattemples.com/bhattarika-temple-cuttack-odisha/,"
Bhattarika Temple, Cuttack, Odisha Date built: – Deity: – Architectural style: – Major festivals – Locale: – District:: Cuttack Address: Badamba, Odisha 754031 Phone 09938068032 Bhattarika Temple is located on the Mahanadi River, in Sasanga village in the tehsil Baramba, (formerly Athgarh), Cuttack district, India. It is dedicated to the Hindu Goddess Maa Bhattarika worshipped as a manifestation of Shakti. As per the Puranic tradition, Parashurama, facing […]
"
https://www.bharattemples.com/orissa,"Brahma Temple, Bindusagar, Bhubaneshwar, Odisha",https://www.bharattemples.com/brahma-temple-bindusagar-bhubaneshwar-odisha/,"
Brahma Temple, Bindusagar, Bhubaneshwar, Odisha Date built: 15th/16th century C.E Deity: – Architectural style: – Major festivals – Locale: Bhubaneshwar District:: Bhubaneshwar Address: Bindu Sagar Rd, Old Town, Bhubaneswar, Odisha 751002 Phone – The Brahma Temple is located in the eastern embankment of the Bindusara River, on the left side road leading from Lingaraj Temple. The temple is surrounded […]
"
https://www.bharattemples.com/orissa,"Brahmeswara Temple, Bhubaneswar, Odisha",https://www.bharattemples.com/brahmeswara-temple-bhubaneswar-odisha/,"
Brahmeswara Temple, Bhubaneswar, Odisha Date built: 1058 CE Deity: – Architectural style: – Major festivals – Locale: – District:: Bhubaneswar Address: – Phone – Brahmeswara Temple is a Hindu temple dedicated to Shiva located in Bhubaneswar, Odisha, erected at the end of the 9th century CE, is richly carved inside and out. This Hindu temple can be dated with fair accuracy by the use […]
"
https://www.bharattemples.com/orissa,"Biraja Temple, Jajpur, Odisha",https://www.bharattemples.com/biraja-temple-jajpur-odisha/,"
Biraja Temple, Jajpur, Odisha Date built: – Deity: – Architectural style: – Major festivals – Locale: – District:: Jajpur Address: Jajpur, Odisha 755007 Phone 07873904563 Maa Biraja Temple is an historic Hindu temples located in Jajpur (about 125 kilometres (78 mi) north of Bhubaneswar), Odisha, India. Biraja or Viraja Temple is one of the important […]
"
https://www.bharattemples.com/orissa,"Byamokesvara Temple, Bhubaneswar, Odisha",https://www.bharattemples.com/byamokesvara-temple-bhubaneswar-odisha/,"
Byamokesvara Temple, Bhubaneswar, Odisha Date built: 10th century AD Deity: – Architectural style: Kalingan Style Major festivals – Locale: – District:: Bhubaneswar Address: – Phone – Suresvara Mahadeva temple, also known as Byamokesvara temple, is located in the Tala bazaar market complex, Old Town of Bhubaneswar, the capital of the state of Orissa. The temple is located in […]
"
https://www.bharattemples.com/orissa,"Bharati Matha Temple, Bhubaneswar, Odisha",https://www.bharattemples.com/bharati-matha-temple-bhubaneswar-odisha/,"
Bharati Matha Temple, Bhubaneswar, Odisha Date built: 11th century AD Deity: – Architectural style: Kalinga architecture Major festivals – Locale: – District:: Bhubaneswar Address: Near Bindu Sagar Temple, Old Town, Bhubaneswar, Odisha 751002 Phone  07504300961 Bharati Matha Temple is a temple of the Hindu God Siva in Bhubaneswar Orissa, India, The temple is a Hindu monastery with three stories which was built in the 11th century […]
"
https://www.bharattemples.com/orissa,"Bhagabati Temple, Banapur, Odisha",https://www.bharattemples.com/bhagabati-temple-banapur-odisha/,"
Bhagabati Temple, Banapur, Odisha Date built: – Deity: – Architectural style: – Major festivals – Locale: – District:: Banapur Address: Banapur, Odisha 752031 Phone 09951482106 The temple of the goddess Bhagabati, the presiding deity of the Indian town Banapur has earned celebrity as a centre of religious activities.Once Banapur was the capital of the Sailodhvaba dynasty, responsible for the construction of the […]
"
https://www.bharattemples.com/orissa,"Bhringesvara Siva Temple, Bhubaneshwar, Odisha",https://www.bharattemples.com/bhringesvara-siva-temple-bhubaneshwar-odisha/,"
Bhringesvara Siva Temple, Bhubaneshwar, Odisha Date built: 8th century A.D. Deity: – Architectural style: – Major festivals – Locale: – District:: Bhubaneshwar Address: – Phone – The Bhringesvara Siva temple is situated on the foothills of Dhauli and the left bank of the river Daya, in the southeastern outskirts of Bhubaneswar in the village Khatuapada. The temple […]
"
https://www.bharattemples.com/orissa,"Baladevjew Temple, Kendrapara, Odisha",https://www.bharattemples.com/baladevjew-temple-kendrapara-odisha/,"
Baladevjew Temple, Kendrapara, Odisha Date built: – Deity: – Architectural style: – Major festivals – Locale: Ichhapur District:: Kendrapara Address:  Babar Bijaynagar Kendrapara Rd, Kendrapara, Odisha 754212 Phone 06727230222 Baladev Jew Temple is situated in Ichhapur (Tulasi Khetra), Kendrapara, Odisha. Baladevjew Temple is a very famous temple of Odisha and Balarama is its main divinity. However, Jagannath and Subhadra are also worshipped in the […]
"
https://www.bharattemples.com/orissa,"Annakoteshvara Temple, Dhenkanal, Odisha",https://www.bharattemples.com/annakoteshvara-temple-dhenkanal-odisha/,"
Annakoteshvara Temple, Dhenkanal, Odisha Date built: – Deity: – Architectural style: – Major festivals – Locale: – District:: Dhenkanal Address: – Phone – Annakoteshwara Temple, Annakoteswar Temple, or Annakotisvara Siva Temple is located in Latadeipur in Gondia tehsil in Dhenkanal district, Odisha.The Temple is dedicated to Lord Shiva with a stone shivalinga.Annakoteshwara Temple also known as Urnakoteshvara temple is a Shaivite temple situated […]
"
https://www.bharattemples.com/orissa,"Ajaikapada Bhairava Temple, Jagatsinghpur, Odisha",https://www.bharattemples.com/ajaikapada-bhairava-temple-jagatsinghpur-odisha/,"
Ajaikapada Bhairava Temple, Jagatsinghpur, Odisha Date built: – Deity: – Architectural style: – Major festivals – Locale: – District:: Jagatsinghpur Address: – Phone – Ajaikapada Bhairava Temple is dedicated to Ekapada Bhairava – an aspect of Shiva – present in Jagatsinghpur district of Odisha, India. Architecture The current temple is a small Pidha deula reconstructed during the early 20th century but the Garbhagriha houses the image […]
"
https://www.bharattemples.com/orissa,"Astasambhu Siva Temples, Bhubaneswar, Odisha",https://www.bharattemples.com/astasambhu-siva-temples-bhubaneswar-odisha/,"
Astasambhu Siva Temples, Bhubaneswar, Odisha Date built: 10th century A.D. Deity: – Architectural style: Kalinga Architecture Major festivals – Locale: Bhubaneswar District:: Bhubaneswar Address: Old Town, Bhubaneswar, Odisha 751002 Phone – Astasambhu Siva Temples is a collection of 8 Hindu temples dedicated to Lord Siva located in Bhubaneswar, the capital of Orissa, India.In the Uttaresvara Siva Temple precinct there are eight temples of identical […]
"
https://www.bharattemples.com/orissa,"Ananta Vasudeva Temple, Khordha, Odisha",https://www.bharattemples.com/ananta-vasudeva-temple-khordha-odisha/,"
Ananta Vasudeva Temple, Khordha, Odisha Date built: 13th Century Deity: – Architectural style: – Major festivals – Locale: Bhubaneswar District:: Khordha Address: Gouri Nagar, Old Town, Bhubaneswar, Odisha 751002 Phone – Ananta Vasudeva Temple is a Hindu temple dedicated to Lord Krishna, an avatar of Lord Vishnu located in Bhubaneswar, the state capital of Odisha, India.The temple was constructed in the thirteenth century, and the complete […]
"
https://www.bharattemples.com/puducherry,"Kamatchi Amman Temple, Pondicherry",https://www.bharattemples.com/kamatchi-amman-temple-pondicherry/,"
Of those various pilgrimage sites in Pondicherry, Kamatchiamman Temple is a significant name as this shrine is an important place of worship in the city. Located in the Heritage Town, Kamatchi Amman Temple is dedicated to Goddess Durga. With more than 500 years of age, this holy shrine in Pondicherry receives a significant footfall of […]
"
https://www.bharattemples.com/puducherry,"Kanniga Parameswari Temple, Pondicherry",https://www.bharattemples.com/kanniga-parameswari-temple-pondicherry/,"
If you think that it’s just the town of Auroville where you can head out in Pondicherry for that enduring spiritual experience, think again! Kanniga Parameswari Temple is one of the most revered pilgrimage sites in Pondicherry because of the high sacred significance the temple has in the hearts of devotees. On M.G. Road, the […]
"
https://www.bharattemples.com/puducherry,"Panchavati Anjaneya Temple, Pondicherry",https://www.bharattemples.com/panchavati-anjaneya-temple-pondicherry/,"
Not far from Irumbai Shiva Temple stands another shrine that is equally famous, if not more – the Panchavati Anjaneya Temple. As the name indicates, it is a Hanuman temple in Pondicherry and houses a 32 feet tall idol of the presiding deity. Along with this gigantic idol, the splendid temple architecture draws a large […]
"
https://www.bharattemples.com/puducherry,"Irumbai Shiva Temple, Pondicherry",https://www.bharattemples.com/irumbai-shiva-temple-pondicherry/,"
Hailed as one of the Devara Paadal Petra Shiva Sthalas, this ancient Shiva temple commands much respect from the devotees. It is counted among those few temples near Pondicherry where Lord Shiva is worshipped in the form of Mahakaleshwar. Believed to be built in the 7th century by King Kulothungan III, one of the rulers from […]
"
https://www.bharattemples.com/puducherry,"Sithananda Swamy Temple, Pondicherry",https://www.bharattemples.com/sithananda-swamy-temple-pondicherry/,"
A prominent name in the Pondicherry temple list, Sithananda Swamy Temple isn’t one of your regular shrines dedicated to the worship of celestial beings. Rather, it is built to honor the memory and teachings of a saint, Guru Sithananda Swamigal. In fact, it is the Jeevan Samadhi of the saint and dates back to the […]
"
https://www.bharattemples.com/puducherry,"Sri Gokilambal Thirukameswar Temple, Pondicherry",https://www.bharattemples.com/sri-gokilambal-thirukameswar-temple-pondicherry/,"
Sri Gokilambal Thirukameswar Temple is also known as Villianur Temple. One of the famous temples around Pondicherry, this shrine is not just a religious destination but a major tourist attraction as well, thanks to its marvelous architecture. The presiding deity here is Lord Shiva, worshipped in the form of Thirukameswar (Shiva Linga). Gokilambal refers to […]
"
https://www.bharattemples.com/puducherry,"Arulmigu Manakula Vinayagar Temple, Pondicherry",https://www.bharattemples.com/arulmigu-manakula-vinayagar-temple-pondicherry/,"
The brightly painted gopuram of this temple attracts instant attention of the visitors, but there’s more to Arulmigu Manakula Vinayagar Temple than its vibrant exterior and stunning architecture. Built more than 350 years ago, this ancient temple is dedicated to Lord Ganesha and draws devotees from all over Pondicherry and beyond. One of the unique aspects of […]
"
https://www.bharattemples.com/puducherry,"Sri Arasaleeswarar Temple, Puducherry",https://www.bharattemples.com/sri-arasaleeswarar-temple-puducherry/,"
This temple has a small main tower (Rajagopuram) and a single corridor. It is east facing and is believed to have been built by the kings of Chalukyas.  Architecture Legend / Local stories The legend is that Sage Vamadeva visited many Shiva Sthalams seeking relief from a curse he had incurred. When he came to […]
"
https://www.bharattemples.com/puducherry,"Sri Agastheeswarar Temple, Pondicherry",https://www.bharattemples.com/sri-agastheeswarar-temple-pondicherry/,"
This temple is around 1500 years old and was built in the Chola period. “Killi” is the surname of Chola kings and there are historical references to kings from the Chola period like King Nedungkilli and King Killivalavan. It is possible that this place’s name “Kiliyanur” might have been derived from its connection to the […]
"
https://www.bharattemples.com/puducherry,"Sri Mahakaleswarar Temple, Puducherry",https://www.bharattemples.com/sri-mahakaleswarar-temple-puducherry/,"
It is believed that this temple was built in the 7th century by Chola King Kulothungan III. As per the inscriptions on the stone walls of the temple, the village’s name is mentioned as “Iruncheri”. Another reasoning behind the name Irumbai is that this place was once densely populated by Iluppai trees and so the village […]
"
https://www.bharattemples.com/puducherry,"Sri Chandramouleeswarar Temple, Pondicherry",https://www.bharattemples.com/sri-chandramouleeswarar-temple-pondicherry/,"
The temple is located on the banks of river Varaha. As per the information displayed at the temple, it is more than 2000 years old and was built by King Adithya Chola.  Architecture Legend / Local stories According to legend that there was once a Demon King called Vakrasuran, who, being a staunch devotee of […]
"
https://www.bharattemples.com/puducherry,"Sri Panangatteswarar Temple, Pondicherry",https://www.bharattemples.com/sri-panangatteswarar-temple-pondicherry/,"
This temple is believed to have been built by the Chola King Kulothungan-I. It is believed that once this place was densely populated with palm trees. This place is called “Puravaar Panangkatur” because “Puravaar” in Tamil means forest and Panangkatur means full of palm trees. Saint Thirugnanasambanthar has also mentioned this place as Puravaar Panankatur […]
"
https://www.bharattemples.com/puducherry,"Sri Vadukeeswarar Temple, Puducherry",https://www.bharattemples.com/sri-vadukeeswarar-temple-puducherry/,"
This temple is believed to have been built by the Chola King Paranthakan-I. It is constructed in a style that is similar to that of Tanjore temple but it is much smaller in size. The historical name of this place is Vadukur and that of the temple is Andarkoil. However, over a period of time, […]
"
https://www.bharattemples.com/puducherry,"Vedapureeswarar Temple, Puducherry, Tamil Nadu",https://www.bharattemples.com/vedapureeswarar-temple-puducherry-tamil-nadu/,"
Vedapureeswarar Temple, Puducherry, Tamil Nadu Date built: – Deity: Shiva Architectural style: Dravidian architecture Major festivals – Locale: – District:: Puducherry Address: – Phone – Vedapureeswarar Temple in Puducherry, in the South Indian union territory of Puducherry, is dedicated to the Hindu god Shiva. Constructed in the Dravidian style of architecture, the temple was demolished by the French […]
"
https://www.bharattemples.com/puducherry,"Manakula Vinayagar Temple, Puducherry, Tamil Nadu",https://www.bharattemples.com/manakula-vinayagar-temple-puducherry-tamil-nadu/,"
Manakula Vinayagar Temple, Puducherry, Tamil Nadu Date built: – Deity: – Architectural style: – Major festivals – Locale: – District:: Puducherry Address: – Phone 04132336544 Manakula Vinayagar Temple is a Hindu temple in the Union Territory of Puducherry, India. Dedicated to the god Ganesa, it is a popular pilgrimage site and tourist destination in Puducherry. The temple is of considerable antiquity and predates French […]
"
https://www.bharattemples.com/puducherry,"Panchanatheeswar Vadugurnathar Temple, Thiruvandarkoil, Puducherry",https://www.bharattemples.com/panchanatheeswar-vadugurnathar-temple-thiruvandarkoil-puducherry/,"
Panchanatheeswarar Vadugurnathar Temple, Thiruvandarkoil, Puducherry Date built: – Deity: Panchanatheeswar,  Vadugurnathar Architectural style: Dravidian architecture Major festivals – Locale: Thiruvandarkoil District:: Puducherry Address: Panchanatheeswarar Temple (Vadugurnathar Temple),Thiruvandar Koil Post Kandamangalam Via,Puducherry – 605 102 Phone Original Source: https://tamilnadu-favtourism.blogspot.com/2017/10/panchanatheeswarar-temple-thiruvandarkoil-puducherry.html  Panchanatheeswarar Temple (Vadugurnathar Temple) is a Hindu Temple dedicated to Lord Shiva located at Thiruvandarkoil near Villianur in […]
"
https://www.bharattemples.com/punjab,"Kamahi Devi Temple, Hoshiarpur",https://www.bharattemples.com/kamahi-devi-temple-hoshiarpur/,"
Around 40 kms from Hoshiarpur, this temple is dedicated to goddess Kamakshi. It was known by her name as Kamakshi Devi Temple. It is located in the village of Beh Nangal. It is said that the Pandavas built this temple. Architecture Legend / Local stories Photo Gallery How to Reach: By Air Airports are Adampur,Chandigarh […]
"
https://www.bharattemples.com/punjab,"Mata Chakreshwari Temple, Fatehgarh Sahib",https://www.bharattemples.com/mata-chakreshwari-temple-fatehgarh-sahib/,"
This ancient temple is believed to be 1000 years old and is situated in village Attewali on Sirhind-Chandigarh Road . The legend has that during the times of Raja Prithvi Raj Chauhan, a large number of pilgrims from Rajasthan were going in bullock carts to the ancient Jain Temple of Kangra (situated still in Kangra […]
"
https://www.bharattemples.com/punjab,"Maisar Khana Temple, Bathinda",https://www.bharattemples.com/maisar-khana-temple-bathinda/,"
The Maisar Khana mandir is 29 km from Bathinda on Bathinda-Mansa Road. According to a legend, the Jyoti of Mata Jawala appeared to give darshan to a poor devotee who could not reach durga temple at Jawala Ji. Every year, Two Melas are held where lacs of devotees come to have Darshan of Jawala ji. […]
"
https://www.bharattemples.com/punjab,"Tripurmalini Shakti Peeth,  Jalandhar",https://www.bharattemples.com/tripurmalini-shakti-peeth-jalandhar/,"
One of the 52 major Shakti Peethas, the Tripurmalini Shakti Peeth is situated in Jalandhar, Punjab. The Tripurmalini Shakti Peeth is dedicated to Devi Sati or Shakti, who is worshipped by a large number of Hindu devotees. It is believed that Devi Sati’s Left Breast fell here. This Peetha is situated in Jalandhar (1 km […]
"
