temple_url,temple_details
https://www.bharattemples.com/lakshmi-narayanar-temple-elavambedu-thiruvallur/,"Lakshmi Narayanar Temple, Elavambedu, Thiruvallur
The Temple is situated on Minjur to Ponneri Route. The Temple is located at about 100 meters from Elavambedu Bus Stop, 7 Kms from Minjur, 6 Kms from Ponneri, 6 Kms from Ponneri Bus Depot, 5 Kms from Ponneri Railway Station, 5 Kms from Minjur Bus Depot, 6 Kms from Minjur Railway Station, 35 Kms from Chennai and 50 Kms from Chennai International Airport.
Official Address

"
https://www.bharattemples.com/kalinga-nadheeswarar-temple-irulancheri-thiruvallur/,"Kalinga Nadheeswarar Temple, Irulancheri, Thiruvallur
Inscriptions that belong to the period of Rajaraja III are also found in the Temple. The Temple is located at about 1.5 Kms from Perambakkam Bus Terminus, 2 Kms from Perambakkam, 6 Kms from Koovam, 7 Kms from Mappedu, 12 Kms from Thakkolam, 26 Kms from Arakkonam, 10 Kms from Manavur, 10 Kms from Manavur Railway Station, 11 Kms from Kadambathur Railway Station, 19 Kms from Thiruvallur, 54 Kms from Chennai and 53 Kms from Chennai International Airport.
Official Address

"
https://www.bharattemples.com/kalahasteeswarar-temple-sayanavaram-thiruvallur/,"Kalahasteeswarar Temple, Sayanavaram, Thiruvallur
Kalahasteeswarar Temple is a Hindu Temple dedicated to Lord Shiva located at Sayanaavaram Village near Ponneri in Thiruvallur District of Tamilnadu. This is a small temple with temple tank adjacent to it. This Temple is Dosha Parihara Sthalam for Rahu Ketu Dosham. Maha Shivarathri is the most famous festival celebrated here. This temple is equivalent to Sri Kalahasti. The Temple is situated adjacent to Sayanavaram Bus Stop. The Temple is located at about 3.5 Kms from Ponneri, 2.5 Kms from Ponneri Bus Depot, 4 Kms from Ponneri Railway Station, 4 Kms from Thatchoor, 50 Kms from Tiruvallur, 34 Kms from Chennai and 53 Kms from Chennai International Airport.
Official Address

"
https://www.bharattemples.com/somanadheeswarar-temple-kaniampakkam-thiruvallur/,"Somanadheeswarar Temple, Kaniampakkam, Thiruvallur
Somanadheeswarar Temple is a Hindu Temple dedicated to Lord Shiva located at Kaniampakkam Village near Ponneri in Thiruvallur District of Tamilnadu. Presiding Deity is called as Somanadheeswarar and Mother is called as Theertheswari. The main deity is the Maha Dhyana Lingam made of sand by Parvathi Devi. Sage Agasthiar worshipped Lord Shiva here. This Temple is believed to be 1000 years old. The Temple is situated very near to Devadanam Ranganathar Temple.
The Temple is located at about 3 Kms from Devadanam, 500 meters from Devadanam Ranganathar Temple, 9 Kms from Ponneri, 10 Kms from Ponneri Bus Depot, 8 Kms from Ponneri Railway Station, 8 Kms from Minjur, 8 Kms from Minjur Bus Depot, 6 Kms from Minjur Railway Station, 58 Kms from Tiruvallur, 32 Kms from Chennai and 51 Kms from Chennai International Airport.
Official Address

"
https://www.bharattemples.com/lakshmi-narasimhar-temple-narasingapuram-thiruvallur/,"Lakshmi Narasimhar Temple, Narasingapuram, Thiruvallur
In the early period of Cholas Saivism took prominence and Vaishnavism was suppressed by it. Even amidst the situation prevailed in South India the temple of Lakshmi Narasimha enjoyed patronage and was well governed. Later at the glorious era of Vijayanagara Nayaks where Vaishnavism flourished and given much importance in both politics and as a religion, the Lakshmi Narasimha temple became important along with Sriperumbudur (Ramanujar Temple) though both are not in 108 Divyadesam. Vijayanagara Nayak Emperors patronized it and gave many villages as charter to the temple’s development and as well as the religion.
The temple, a fine specimen of the Vijayanagar style of architecture with delicately sculpted and carved pillars. Architecture in the temple made one think that it belonged to the Vijayanagar period, there are inscriptions dating back to the reign of Chola kings. Archaeologists consider those inscriptions in the Andal shrine basement as more ancient and belonging to the period of Kulothunga Chozha I and Vikrama Chozha I. They speak about their constructing the Madurantaka Vinnagar temple in Madurantaka Nallur (the present Madurantakam) and installing the idols of Rama, Sita and Lakshmana in it and the grants made by them for the daily conduct of poojas.
Inscriptions in Tamil speak of consecration of a shrine, gift of lamps, oil, offerings etc. by the king. Another Tamil inscription gives credit to Vikrama Chola Deva for the sale of a land to the temple. The original idol of the Utsava moorthy of Sri Lakshmi Narasimha is at least 1400 years old, dating back to the early Pallava period (6th – 8th Century A.D). Sri Narayana Yatindra Maha Desikan, 45th Jeeyar of the Ahobila Math, visited the temple on February 2, 2003, and offered Mangalasasanam to the Lord.
The temple remains open from 7.30 am to 12.00 noon and from 4.30 pm to 8.00 pm in the evenings.
This temple is a Prarthana Sthalam (worship place) for the afflictions of 6th house in a horoscope. Those who worship this temple for about nine Swathi Nakshatrams are entitled with complete bliss with respect to health and wealth and any associated problems in those vanishes. Garudan here has 16 types of snakes around and hence the devotees are freed of Naga Dosham.
The Temple is located at about 1 Km from Narasingapuram Bus Stop, 2 Kms from Irulanjeri, 3 Kms from Perambakkam, 10 Kms from Thakkolam, 12 Kms from Kadambathur, 7 Kms from Edayarpakkam, 20 Kms from Tiruvallur, 20 Kms from Sriperumbudur, 20 Kms from Sunguvarchathram, 31 Kms from Thirumazhisai, 35 Kms from Thiruninravur, 41 Kms from Thandalam and 55 Kms from Chennai.
By Road:
The temple is located on Chennai – Thandalam – Perambakkam route off the Chennai – Bangalore highway near Sriperumbudur. At the Thandalam junction, take the fork on the right adjoining the Empee Distilleries plant (Arakkonam Road) and proceed to reach a signboard 3 Kms before Perambakkam. Here, take the fork on the left and proceed straight at the small Ganesha Temple to reach this temple. Or drive on straight on the main road for about a kilometer more to reach Narasingapuram.
By road you can reach the temple in different routes – The first one is the shortest if coming from Poonamallee side.
Bus Routes:
By Train:
The Temple is located at about 12 Kms from Kadambathur Railway Station. Kadambathur Railway Station is situated on the Chennai Central – Arakkonam suburban train route. Autos are available to reach the temple from this station.
By Air:
The Temple is located at about 54 Kms from Chennai International Airport.
Lakshmi Narasimhar Temple,
Narasingapuram Po.,
Perambakkam Via,
Thiruvallur District – 631 402
Phone: +91 44 2765 5164
Mobile: +91 94425 85638 / 94443 51026 / 94871 94649
Email: [email protected]

"
https://www.bharattemples.com/singeeswarar-temple-mappedu-thiruvallur/,"Singeeswarar Temple, Mappedu, Thiruvallur
The temple remains open from 6.00 a.m. to 10.00 a.m. and from 5.30 p.m. to 7.30 p.m.
Pradosham, the 13th day either from new moon or full moon, Arudhra Darshnam and Mahasivarathri in February-March are important festival days of the temple. Just like performing Abhishekams for the Lord, it is said, performing floral decoration is a specialty in this temple on “Aadi” and “Thai” month Fridays. Reciting Lalitha Sahasranama is considered very special here.
The Temple is located at about 2 Kms from Mappedu, 7 Kms from Perambakkam, 8 Kms from Koovam, 20 Kms from Thiruvalangadu, 18 Kms from Thakkolam, 19 Kms from Tiruvallur, 14 Kms from Sriperumbudur, 11 Kms from Kadambathur, 25 Kms from Thirumazhisai, 28 Kms from Poonamallee and 49 Kms from Chennai.
By Road:
The Temple is located at about 500 meters from Mappedu Old Police Station Bus Stop, 1.5 Kms from Mappedu Junction Bus Stop and 7 Kms from Perambakkam Bus Terminus. Mappedu is situated on the bus route Poonamallee to Thakkolam. Buses like S 591 from T. Nagar to Perambakkam go via Mappedu Bus Stop. Buses from Poonamallee to Perambakkam also go via Mappedu.
The Temple can be reached easily from Chennai. In the Bangalore highway, once you cross Poonamallee and Savitha Institutions, you will have EMPEE distilleries, a huge blue colored structure to your right. There will be a road passing by its compound, which will lead you to “Thakkolam” sthalam from here. Travel in this road, and this temple is exactly in the 17th Km from the NH, to your left. The temple entrance arch is in the main road and the temple itself is close to and visible from the road.
By Train:
The Temple is located at about 11 Kms from Kadambathur Railway Station. Kadambathur Railway Station is situated on the Chennai Central – Arakkonam suburban train route. Autos are available to reach the temple from this station.
By Air:
The Temple is located at about 48 Kms from Chennai International Airport.
Those aspiring skill in music pray to Hanuman with veena in particular. Birth star of Anjaneyar is Moolam. It is notable that the birth star of Kalaivani-Saraswathi, the Goddess of Wisdom is also Moola. It is said that Mother Saraswathi wrote the Singanatha seed letters (Beejakshara – Beeja means seed, Akshara-letters) on the tongue of Sri Anjaneya with the stem of a lotus flower. This is believed to have given Lord Hanuman clarity in his speech and an aptitude to protect people in distress using tactics needed for the time.
He is celebrated as Sollin Selvan in Tamil and Nava Vyakarna Pandit in Sanskrit. Moola people are advised to pray in this temple for gaining excellence in education and speech. People born in Moola star are supposed to visit this temple, and light 5 ghee lamps. Since Lord Shiva has 5 faces, this prayer is aimed at praying him to remove our troubles at least through one of the five faces
It is believed that whoever worships the presiding deity and Nandhi (vehicle of Lord Shiva) simultaneously at Pradosham hours (4.30 p.m. to 6.00 p.m. each day) standing on the Nava Vyakarna stone, will be cured of all bone and joint related diseases. It is also believed that people would realize their wishes if they pray to Mother Durga for 42 weeks continuously by lighting lamp in the shrine. Here Veerapaleeswarar form of Lord Shiva blesses one to have Vamsa Vrithi or Childbirth and fertility problems if any are sorted out.
Singeeswarar Temple,
Mappedu Post – 631 403,
Via-Perambakkam,
Thiruvallur District
Phone: +91 44 2760 8065
Mobile: +91 94447 70579 / 94449 43644 / 944432 25093

"
https://www.bharattemples.com/vinayagar-temple-medhur-thiruvallur/,"Vinayagar Temple, Medhur, Thiruvallur
Vinayagar Temple is a Hindu Temple dedicated to Lord Ganesha located at Medhur Village near Thirupalaivanam in Thiruvallur District of Tamilnadu. The Temple is located at about 350 meters from Medhur Bus Stop, 4 Kms from Thirupalaivanam, 13 Kms from Pulicat, 6.5 Kms from Ponneri, 8 Kms from Ponneri Bus Depot, 7 Kms from Ponneri Railway Station, 56 Kms from Thiruvallur, 44 Kms from Chennai and 58 Kms from Chennai International Airport.
Official Address

"
https://www.bharattemples.com/ekambaranathar-temple-minjur-thiruvallur/,"Ekambaranathar Temple, Minjur, Thiruvallur
The Temple is situated right in the center of Minjur Town. The Temple is located at about 400 meters from Minjur Market Bus Stop, 1 Km from Minjur Bus Depot, 1 Km from Minjur Railway Station, 3 Kms from Thiruvudai Amman Temple, 8 Kms from Devadanam, 11 Kms from Ponneri, 52 Kms from Thiruvallur, 26 Kms from Chennai and 45 Kms from Chennai International Airport.
Official Address

"
https://www.bharattemples.com/thirumanangeeswarar-thiruvudai-amman-temple-melur-minjur-thiruvallur/,"Thirumanangeeswarar, Thiruvudai Amman Temple, Melur, Minjur, Thiruvallur
The Temple remains open from 08.00 AM to 11:30 AM and 04.00 PM to 7.00 PM.
Special prayers are offered to this Devi by offering yellow saree & mangoes for Naivaethiyam.
Thirumanangeeswarar:
This place was once a forest filled with trees and shrubs with sweet-smelling flowers and was known as Suganda Vanam (Suganda-indicating sweet smelling, Vanam-forest). A rich man found his cow showering its milk into a shrub which was in the form of a Shivalingam and a snake consuming the milk and going inside. He covered this Swayambu Lingam (self-occurring) with an armour and started worshiping the Lord as Sungandavaneswaran. In due course the name changed to Thirumanangeeswarar, supposedly a Tamil name.
One of the Tri Sakthi Temple:
For having playfully closed the eyes of Lord Shiva for three seconds and thus darkening the world. For this sin, Lord Shiva cursed his consort Parvati to be borne in the world thrice (Icha Sakthi, Gnana Sakthi and Kriya Sakthi) after which he will appear and marry her again. This is the story behind the three temples. The divine wedding is also believed to have happened here.
The Temple is located at about 2 Kms from Minjur, 10 Kms from Devadanam, 14 Kms from Ponneri, 23 Kms from Chennai and 53 Kms from Thiruvallur.
By Road:
The temple is in Melur just before Minjur on the Ennore road. Buses are also available from CMBT, Broadway etc. to Minjur, but they are very infrequent. When going by bus to Minjur, there is a bus stop at Melur which comes before Minjur. From the bus stop, the temple is around 1 km away.
By Train:
The Temple is located at about 3.5 Kms from Minjur Railway Station. Local trains from Chennai Central go to Minjur in around an hour’s time. From the Minjur railway station, there are shared autorickshaws to Melur bus stop.
By Air:Nearest Airport is located at Chennai (40 Kms).
Official Address

"
https://www.bharattemples.com/aala-mara-iyarkkai-vinayagar-temple-triplicane-chennai/,"Aala Mara Iyarkkai Vinayagar Temple, Triplicane, Chennai
Triplicane (Tiruvallikeni) is an important division in Chennai city. Triplicane is located at about 1.5 Kms from Marina Beach, 6 Kms from Nungambakkam, 6 Kms from T Nagar, 10 Kms from Anna Nagar and 8.5 Kms from Vadapalani.
By Road:
Town buses are available from every corner of the city to reach the temple comfortably. The Temple is located at about 300 meters from Mount Road Government Hospital Bus Stop and 11 Kms from Koyambedu Bus Terminus.
By Train:
The Temple is situated at about 3.5 Kms form the Chennai Central Railway Station, 3 Kms from Tiruvallikeni Railway Station and 2.5 Kms from Chennai Egmore Railway Station. Nearest Metro Station is Nehru Park Metro Station located at about 4 Kms from the Temple.
By Air:
Chennai International Airport is located at about 18 Kms from this Temple.
Official Address

"
https://www.bharattemples.com/kamakshi-amman-temple-mangadu-chennai/,"Kamakshi Amman Temple, Mangadu, Chennai
The temple is open from 6.00 a.m. to 1.30 p.m. and from 3.00 p.m. to 9.00 p.m. On Sundays, Tuesdays and Fridays, the temple is open from 05.00 a.m in the morning till 10.00 p.m. in night continuously.
Abhishekam will be performed on Mondays, Wednesdays and Thursdays and Saturdays between 11 AM to 1 PM.
There is a famous six-week worship of the goddess in this Temple. In the first week the devotee goes to the temple with two lime fruits, coconut, thamboola, banana as well as camphor and gives to the priest. After Pooja, the priest returns after worship one lime fruit to the devotee along with Prasadam. Then the devotee should worship the lime fruit given to him/her for a week. After a week, the devotee should go to the temple with three lime fruits. Two lime fruit are returned which he/she should worship for a week.
After six weeks apart from coconut, banana and other pooja materials, the devotee should take along with him/her a flower garland, boiled milk and sugar candy(Kalkandu), Pure edible camphor (Pachai karpooram) and honey. At that time the priest would not give back any lime fruit. The milk given back should be distributed to the devotees inside the temple then itself. It is believed that whatever the devotee desires would be fulfilled.
Devotees believe that going on the same day every week but due to circumstances it may not be possible, so going one day weekly should be aimed at. Male devotees who want to get a job or promotion are advised to go on every Tuesdays. Girls who want to get married are advised to go either on Tuesdays/Fridays /Sundays. They are also advised to tie a yellow thread in the designated place outside the temple. Ladies wanting to have children are advised to go on Fridays. They are also advised to tie a baby cradle or a cloth with a stone inside it on the tree outside the temple.
A special neivedhyam – offering should be prepared at home. One or two liters of milk should be condensed and sugar candy honey, elaichi powder should be mixed in the milk to enhance its taste. After offering this to Kamakshi it should be distributed to everyone irrespective of age. Since Kamakshi is fond of milk it is given to all the devotees. The Goddess showers her grace abundantly on her devotees. Devotees perform milk abishek to Artha Meru Chakra and offer vastras. They also follow the traditional abishek and archanas, arrange feeding etc.
Festivals celebrated in this Temple are;
Nava Kalasa Homam and Pushpanjali:
This Special Homam and Abhishekam will be performed on all the Full moon day (Pournami). A Homa-Nava Kalasa Homa with nine brass pots-Kalasas is conducted in the temple on full moon days. Nine forms of Shakti are personified in these Kalasas. Pushpanjali is offered to Sri Chakra.
Niraimani Darshan:
Niraimani Darshan is another event celebrated in the temple on the Purattasi full moon day in September-October. Artha Mandapam, Thapas Mandapam and the front Mandapam are decorated with sweets, fruits, vegetables and grains showing all prosperity. Devotees believe that this Niraimani Darshan would bring all prosperity to the family. Three Mothers in the temple bless and please the devotees in their daily procession in a golden car in evenings daily. Brahmi, one of the Saptha Mathas is the driver (Sarathy) of the car. Nava Kannikas the nine virgins are around the car-Rath.
 
Mother Kamakshi penance on Lord Shiva:
Once Parvathi Devi closed the eyes of Shiva for fun which resulted in total darkness of the whole universe. Shiva was displeased by her act and she had to come down to earth and do penance to join Shiva once again. Here She penanced standing on tip of her left leg on fire and so she is known as Tapas Kamakshi. At the same time, Shukra was also doing penance to get back his eye sight when he intervened to stop Mahabali from the offering of three feet of land to Lord Vamana, the dwarf. He blocked the Jal Patra the water bowl.
Lord Vamana used a Darba grass to remove the block and thus made Venus blind in one eye. To get back his eyes, Shukra-Venus also performed penance on Lord Shiva in this place when Kamakshi also was on a penance. Lord Shiva appeared before Shukra the devotee first and granted his eye back. Priority was given to his devotee first. Then, Lord Shiva asked Kamakshi to end her penance and go to Kancheepuram (Kamakshi came to Kanchi, made a Shiva Linga of mud and started her pooja once again. She was then married to Shiva at Kanchipuram where she is known as Kalyana Kamakshi).
While going in an anxiety, she did not put down the Yagna fire and so all the living beings around were suffering due to the heat generated. When Aadhi Shankara was passing through, he installed a Srichakra called Artha Meru made of 8 herbs and reduced the heat. Still people feared with the Kamakshi idol in penance and so the later Sankaracharya’s shifted this idol to the side of the temple and installed another Kamakshi in Santha Roopam, called Aadhi Kamakshi, with Sugarcane stick in one hand and Parrot in the other.
Mangadu:
The term Mangadu means “Mango Forests or Mango Grooves” and as the term implies this must have been a thickly wooded Mango groove in times of yore.
Mother fondness for Milk:
There is an interesting story about her fondness for milk. When Kamakshi was in deep penance in Mangadu with no one around only the cows were her food givers. The cowherds used to graze the cattle near the place where Kamakshi was meditating. The divine intervention is discernible at this juncture. At least one cow used to feed her milk every day. For many years this was her staple food. Thus, she grew fond of milk and it is offered to appease her.
The Temple is located at about 250 meters from Mangadu Bus Stop, 7 Kms from Gerugambakkam, 6 Kms from Porur, 7 Kms from Porur Junction, 4 Kms from Poonamallee, 5 Kms from Kundrathur, 16 Kms from Meenambakkam Metro Station, 14 Kms from Guindy Railway Station, 16 Kms from Meenambakkam Railway Station, 15 Kms from Tirusulam Railway Station, 22 Kms from Chennai Central Railway Station, 18 Kms from Tambaram Railway Station, 19 Kms from Egmore Railway Station, 17 Kms from Chennai Airport and 21 Kms from Chennai.
Mangadu is located off the Chennai Bangalore highway on the way from Poonamallee to Kunrathur. While going from Chennai city on Mount Poonamallee road, one must take left from Kumananchaavadi junction to reach Mangadu. This temple is located very close to Mangadu Bus Stop. Frequent Bus services available from Poonamallee, Porur, Tambaram, and Pallavaram.
Bus Routes:
Contact
Kamakshi Amman Temple,
Mangadu,
Chennai – 600 122
Phone: +91 44 2627 2053 / 2649 5883 / 26790053 / 26791883
Email: [email protected] / [email protected]

"
https://www.bharattemples.com/shiva-kozhundeeswarar-temple-kozhumanivakkam-mangadu-chennai/,"Shiva Kozhundeeswarar Temple, Kozhumanivakkam, Mangadu, Chennai
Shiva Kozhundeeswarar Temple is a Hindu Temple dedicated to Lord Shiva located at Kozhumanivakkam locality in Mangadu in Chennai City in Tamilnadu. Presiding Deity is called as Shiva Kozhundeeswarar and Mother is called as Karpagambikai. The Temple is located at about 300 meters from Kozhumanivakkam Bus Stop, 1.5 Kms from Mangadu Bus Stop, 1.5 Kms from Mangadu Kamakshi Amman Temple, 7 Kms from Porur Junction, 4 Kms from Poonamallee, 5 Kms from Kundrathur, 16 Kms from Meenambakkam Metro Station, 14 Kms from Guindy Railway Station, 22 Kms from Chennai Central Railway Station, 19 Kms from Egmore Railway Station, 17 Kms from Chennai Airport and 21 Kms from Chennai.
Bus Routes:
Official Address

"
https://www.bharattemples.com/mandhi-amman-temple-mangadu-chennai/,"Mandhi Amman Temple, Mangadu, Chennai
Mandhi Amman Temple is a Hindu Temple located at Mangadu in Chennai City in Tamilnadu. The Temple is located at about 500 meters from Mangadu Butt Road Bus Stop, 500 meters from Mangadu Kamakshi Amman Temple, 750 meters from Mangadu Bus Stop, 7 Kms from Porur Junction, 4 Kms from Poonamallee, 5 Kms from Kundrathur, 16 Kms from Meenambakkam Metro Station, 14 Kms from Guindy Railway Station, 22 Kms from Chennai Central Railway Station, 19 Kms from Egmore Railway Station, 17 Kms from Chennai Airport and 21 Kms from Chennai.
Mangadu is located off the Chennai Bangalore highway on the way from Poonamallee to Kunrathur. While going from Chennai city on Mount Poonamallee road, one must take left from Kumananchaavadi junction to reach Mangadu. This temple is located very close to Mangadu Bus Stop. Frequent Bus services available from Poonamallee, Porur, Tambaram, and Pallavaram.
Bus Routes:
Official Address

"
https://www.bharattemples.com/sarba-siddhar-jeeva-samadhi-temple-mangadu-chennai/,"Sarba Siddhar Jeeva Samadhi Temple, Mangadu, Chennai
The Temple is located at about 800 meters from Kozhumanivakkam Bus Stop, 1.5 Kms from Mangadu Kamakshi Amman Temple, 1.5 Kms from Mangadu Bus Stop, 7 Kms from Porur Junction, 4 Kms from Poonamallee, 5 Kms from Kundrathur, 16 Kms from Meenambakkam Metro Station, 14 Kms from Guindy Railway Station, 22 Kms from Chennai Central Railway Station, 19 Kms from Egmore Railway Station, 17 Kms from Chennai Airport and 21 Kms from Chennai.
Mangadu is located off the Chennai Bangalore highway on the way from Poonamallee to Kunrathur. While going from Chennai city on Mount Poonamallee road, one must take left from Kumananchaavadi junction to reach Mangadu. This temple is located very close to Mangadu Bus Stop. Frequent Bus services available from Poonamallee, Porur, Tambaram, and Pallavaram.
Bus Routes:
Official Address

"
https://www.bharattemples.com/vaikuntha-perumal-temple-mangadu-chennai/,"Vaikuntha Perumal Temple, Mangadu, Chennai
The Temple is located at about 100 meters from Mangadu Bus Stop, 250 meters from Mangadu Kamakshi Amman Temple, 7 Kms from Gerugambakkam, 6 Kms from Porur, 7 Kms from Porur Junction, 4 Kms from Poonamallee, 5 Kms from Kundrathur, 16 Kms from Meenambakkam Metro Station, 14 Kms from Guindy Railway Station, 16 Kms from Meenambakkam Railway Station, 15 Kms from Tirusulam Railway Station, 22 Kms from Chennai Central Railway Station, 18 Kms from Tambaram Railway Station, 19 Kms from Egmore Railway Station, 17 Kms from Chennai Airport and 21 Kms from Chennai.
Mangadu is located off the Chennai Bangalore highway on the way from Poonamallee to Kunrathur. While going from Chennai city on Mount Poonamallee road, one must take left from Kumananchaavadi junction to reach Mangadu. This temple is located very close to Mangadu Bus Stop. Frequent Bus services available from Poonamallee, Porur, Tambaram, and Pallavaram.
Bus Routes:
Official Address

"
https://www.bharattemples.com/velleeswarar-temple-mangadu-chennai/,"Velleeswarar Temple, Mangadu, Chennai
The Temple remains open from 06.30 AM to 01.00 PM and 04.30 PM. to 09.00 PM.
Tirukarthikai in November-December; Arudra Darshan in December-January and Shivarathri in February-March are the festivals celebrated in the temple.
Those with impaired vision pray to Lord and Mother for relief. Devotees perform special abishek to Lord and Mother and offer Nivedhana prepared with a pulse called Mochai Payaru in Tamil.
The history of Velleeswarar is but part of the history of Mangadu Kamakshi temple. Mother Parvathi had to land on Earth due to the curse of Lord Shiva as she covered his eyes in playful mood resulting in a standstill of the activities of the world. She came to this place, stood on one leg amidst five types of fire, seeking the grace of Lord to take her back. It was at the same time, planet Venus-Shukra too performed penance on Lord Shiva in this place to have his eye back which he lost for blocking the charity offered by Mahabali – 3 feet land – to Lord Vishnu.
Lord Vishnu then covered all the worlds in 2 feet and the for the third, Mahabali offered his own head to honour his promise to Lord. When Lord Shiva came to grace Mother Parvathi, He granted his first blessing to Shukra the devotee, establishing the rule that priority goes for devotees than for his own consort. As Shukra was then performing Shiva Puja, Lord could not leave the place to bless Mother Kamakshi. He advised her by a voice to go to Kancheepuram to continue the penance. Ambica followed Lord’s advice, continued penance at Kanchi and joined her Lord.
Lord granting darshan and eye to Shukra-Velli, stayed in the place as per Shukra wish. As Sukra worshipped Lord Shiva here, the Lord came to be known as Sri Velleeswarar and also as Sri Bargaveeswarar. This temple is Sukra Sthalam among the Navagraha Temples of Chennai (or Thondai Mandalam). Sri Sukra blesses people with wealth, prosperity, good family, vehicles, fame and social status. Special poojas are hence offered by devotees on Fridays – the day dedicated to Venus. Devotees offer white field beans (Mochai) as a special offering signifying the cereal in relation to Sri Sukra.
The Temple is located at 500 meters from Mangadu Kamakshi Amman Temple, 700 meters from Mangadu Bus Stop, 7 Kms from Gerugambakkam, 6 Kms from Porur, 7 Kms from Porur Junction, 4 Kms from Poonamallee, 5 Kms from Kundrathur, 16 Kms from Meenambakkam Metro Station, 14 Kms from Guindy Railway Station, 16 Kms from Meenambakkam Railway Station, 15 Kms from Tirusulam Railway Station, 22 Kms from Chennai Central Railway Station, 18 Kms from Tambaram Railway Station, 19 Kms from Egmore Railway Station, 17 Kms from Chennai Airport and 21 Kms from Chennai.
Mangadu is located off the Chennai Bangalore highway on the way from Poonamallee to Kunrathur. While going from Chennai city on Mount Poonamallee road, one must take left from Kumananchaavadi junction to reach Mangadu. This temple is located very close to Mangadu Bus Stop. Frequent Bus services available from Poonamallee, Porur, Tambaram, and Pallavaram.
Bus Routes:
Velleeswarar Temple,
Mangadu – 602 101
Chennai, Kanchipuram District
Phone: +91 44 2627 2053 / 2649 5883
Mobile: +91 94444 61383

"
https://www.bharattemples.com/neelakandeswarar-temple-gerugampakkam-chennai/,"Neelakandeswarar Temple, Gerugampakkam, Chennai
The Temple remains open from 09.00 AM to 11.00 AM and 04.30 PM to 07.00 PM.
All Shiva related festivals are celebrated here with much pomp and glory. Monthly Pradoshams are also observed here.
The Temple is located at about 600 meters from Gerugampakkam Bus Stop, 4 Kms from Porur, 5 Kms from Porur Junction, 8 Kms from Mangadu, 6 Kms from Kundrathur, 9 Kms from Thiruneermalai and 20 Kms from Chennai. The temple is situated in between Porur and Kundrathur. On the Porur Kunrathur road before the intersection of the Byepass you will see Gerugampakkam bus stand take a left here and along the narrow cement track take the second left road and the right turn at the Y intersection you will stumble upon the temple. Nearest Railway Station is located at Tambaram (14 Kms), Meenambakkam (15 Kms), Chennai Central (22 Kms) and Egmore (20 Kms). Nearest Metro Station is located at Meenambakkam (15 Kms). Nearest Airport is Chennai International Airport (14 Kms).
Neelakandeswarar Temple,
Gangaiamman Koil Street, Balakrishnan Nagar,
Balaji Nagar, Tharapakkam,
Gerugampakkam,
Chennai – 600 122
Phone: +91 44 2478 0124
Mobile: +91 99404 38264 / 96771 55245 / 94431 07809

"
https://www.bharattemples.com/agastheeshwarar-temple-kolapakkam-chennai/,"Agastheeshwarar Temple, Kolapakkam, Chennai
Agastheeshwarar:
As per the legend, the sage Agastya had worshiped Shiva here and it is believed he installed the Shiva Linga. Hence, the deity is called as Agastheeshwarar.
Surya Sthalam:
It is also believed that Surya had worshiped Shiva in this temple and this temple has become a Surya Sthalam.
Vakeeswarar:
As per the legend, the sage Vageesar had worshiped Shiva in this Temple. Hence, the deity is also called as Vakeeswarar.
The Temple remains open from 07.00 AM to 11.00 AM and 04.00 PM to 08.00 PM.
Special days like Pradoshams, Shivarathri etc., are celebrated well in this temple. Devotees throng from different parts of the city during such days.
The Temple is located at about 200 meters from Samiyar Kolam Bus Stop, 3 Kms from Gerugambakkam, 5 Kms from Porur, 6 Kms from Porur Junction, 10 Kms from Mangadu, 8 Kms from Kundrathur, 12 Kms from Meenambakkam Metro Station, 10 Kms from Guindy Railway Station, 11 Kms from Meenambakkam Railway Station, 10 Kms from Tirusulam Railway Station, 25 Kms from Chennai Central Railway Station, 18 Kms from Tambaram Railway Station, 21 Kms from Egmore Railway Station, 12 Kms from Chennai Airport and 22 Kms from Chennai.
To reach Kolapakkam, one has two road routes, one from Porur to Kolapakkam via Gerugambakkam and the other road is diagonally opposite to MIOT Hospitals off. Mount Poonamallee Road to Kolapakkam. At the Ramavaram signal you can take a left turn into Manapakkam and this road will lead to Kolapakkam which is about 3 Kms from there. There are lot of buses and share autos available from Porur, Meenambakkam and Guindy to this temple.
Agastheeshwarar Temple
Sivan Koil Street, Kolapakkam,
Chennai – 600116
Mobile: +91 9976596342

"
